symbol1,symbol2
RPL26,MRPS9
RPL26,RPL35
RPL26,MRPL15
RPL26,RSL24D1
RPL26,RPL8
RPL26,MTIF2
RPL26,SRP14
RPL26,RPL3L
RPL26,RPS11
RPL26,RPS27A
RPL26,MRPS5
RPL26,RPL37
RPL26,PELO
RPL26,RPS3
RPL26,GUF1
RPL26,NIFK
RPL26,FRRS1
RPL26,PDF
RPL26,MRPL17
RPL26,EIF5B
RPL26,STT3B
RPL26,MRPL33
RPL26,RPN1
RPL26,RPL39L
RPL26,ABCE1
RPL26,RPS23
RPL26,RPL10L
RPL26,NEMF
RPL26,SEC61A2
RPL26,MRPL58
RPL26,RPS9
RPL26,SRP9
RPL26,MRPL13
RPL26,RPL13
RPL26,EEF2
RPL26,MRPL11
RPL26,RPL15
RPL26,RPL38
RPL26,RPL4
RPL26,SRP68
RPL26,MRPL1
RPL26,MRPS11
RPL26,RPS15A
RPL26,RPLP2
RPL26,TUFM
RPL26,PLEC
RPL26,IMP3
RPL26,SRPRA
RPL26,RPS27L
RPL26,MRPL12
RPL26,BRIX1
RPL26,EEF1A1
RPL26,RRP1B
RPL26,RPL7
RPL26,MRPL20
RPL26,RPS2
RPL26,MRRF
RPL26,RPS21
RPL26,RPL3
RPL26,RPL36AL
RPL26,RPL27A
RPL26,RPL21
RPL26,RPLP1
RPL26,RPS3A
RPL26,RPSA
RPL26,RPL22L1
RPL26,RPL22
RPL26,RPS26
RPL26,ETF1
RPL26,MRPL21
RPL26,RPL12
RPL26,RPL39
RPL26,HBS1L
RPL26,MRPL9
RPL26,UBL4A
RPL26,PDCD11
RPL26,RPL5
RPL26,SERBP1
RPL26,RPL7A
RPL26,MRPS16
RPL26,MRPS15
RPL26,RPS4X
RPL26,RPL10A
RPL26,WDR31
RPL26,EIF6
RPL26,RPL11
RPL26,MRTO4
RPL26,RPS6
RPL26,NPSR1
RPL26,MRPL2
RPL26,RPL13A
RPL26,STT3A
RPL26,MRPL19
RPL26,RPL24
RPL26,HDDC3
RPL26,RPL34
RPL26,RPS29
RPL26,RPL14
RPL26,RPS8
RPL26,MRPS6
RPL26,DDX3X
RPL26,MRPS12
RPL26,RPS14
RPL26,RPL36A-HNRNPH2
RPL26,RPL31
RPL26,UBA52
RPL26,SEC61G
RPL26,RPL23A
RPL26,RPS18
RPL26,GSPT1
RPL26,RPL9
RPL26,RPF2
RPL26,RPL6
RPL26,DOCK4
RPL26,RPL36A
RPL26,RPL10
RPL26,RPS24
RPL26,RPL32
RPL26,RPL37A
RPL26,RPL7L1
RPL26,SRPRB
RPL26,RPL29
RPL26,RPL23
RPL26,MRPS14
RPL26,MRPL36
RPL26,SRP19
RPL26,OSTC
RPL26,RACK1
RPL26,RPL30
RPL26,RPL26L1
RPL26,RPS20
RPL26,RPS25
RPL26,FAU
RPL26,RPS13
RPL26,RPL18
RPL26,RPLP0
RPL26,SRP54
RPL26,RPL28
RPL26,OST4
RPL26,RPL17-C18orf32
RPL26,RPL36
RPL26,RPL27
RPL26,RPS15
RPL26,RPS19
RPL26,RPS28
RPL26,KXD1
RPL26,RPS5
RPL26,RPS10-NUDT3
RPL26,FRRS1L
RPL26,LTN1
RPL26,RPS10
RPL26,RSRC1
RPL26,NSA2
PITPNC1,AGTRAP
IKBKE,NFKBIA
IKBKE,TRAF2
IKBKE,TICAM1
IKBKE,BIRC3
IKBKE,TBK1
IKBKE,STING1
IKBKE,TBKBP1
IKBKE,TRAF3IP2
IKBKE,CHUK
IKBKE,TANK
IKBKE,DDX3X
IKBKE,CYLD
IKBKE,MAVS
IKBKE,ESR1
IKBKE,AZI2
IKBKE,IKBKB
IKBKE,TRAF6
IKBKE,UBC
IKBKE,TRAF3
IKBKE,BIRC2
IKBKE,TNFAIP3
IKBKE,IKBKG
CDK11B,CDK19
CDK11B,CCND3
CDK11B,CCNL2
DDX42,SF3A1
DDX42,SF3A2
DDX42,PRPF19
DDX42,SNRPC
DDX42,SF3B4
DDX42,TCERG1
DDX42,SF3B1
DDX42,DHX15
DDX42,CDC5L
DDX42,FOXJ3
DDX42,HRH2
DDX42,TP53BP1
DDX42,U2SURP
DDX42,BRCA1
DDX42,RPL36
VHLL,EPAS1
VHLL,HIF1A
C17orf75,WDR11
C17orf75,FAM91A1
C17orf75,DUPD1
C17orf75,FAS
MYH3,TNNI1
MYH3,TPM2
MYH3,ACTN2
PTRH2,ATP6V1D
PTRH2,CRYM
PTRH2,ATP6V0A1
PTRH2,ATP6V0A2
PTRH2,PTK2
PTRH2,RPS15
RPL36,MRPS10
RPL36,RPL18A
RPL36,SEC61B
RPL36,RPL19
RPL36,RPS12
RPL36,MTREX
RPL36,ZC3HAV1
RPL36,SEC61A1
RPL36,MRPS7
RPL36,NOP53
RPL36,RPS16
RPL36,MRPL4
RPL36,NIP7
RPL36,HSPBP1
RPL36,OASL
RPL36,RPL35
RPL36,MRPL15
RPL36,RSL24D1
RPL36,WDR12
RPL36,RPL8
RPL36,DDX18
RPL36,MTIF2
RPL36,MRPL3
RPL36,LSG1
RPL36,SRP14
RPL36,WDR61
RPL36,EFL1
RPL36,RPL3L
RPL36,RPS11
RPL36,RPS27A
RPL36,MRPS5
RPL36,RPL37
RPL36,PELO
RPL36,NHP2
RPL36,RPS3
RPL36,NIFK
RPL36,EIF5B
RPL36,RPN1
RPL36,RPL39L
RPL36,ABCE1
RPL36,RPS23
RPL36,RPL10L
RPL36,NEMF
RPL36,SEC61A2
RPL36,MRPL16
RPL36,RPS9
RPL36,UBB
RPL36,SRP9
RPL36,MRPL13
RPL36,QARS1
RPL36,RPL13
RPL36,EEF2
RPL36,MRPL11
RPL36,RPL15
RPL36,RPL38
RPL36,RPL4
RPL36,SRP68
RPL36,MRPL1
RPL36,MRPS11
RPL36,RPS15A
RPL36,RRS1
RPL36,RPLP2
RPL36,PLEC
RPL36,IMP3
RPL36,RPS27L
RPL36,UBL4B
RPL36,BRIX1
RPL36,EEF1A1
RPL36,RRP1B
RPL36,ZFAND4
RPL36,RPL7
RPL36,RPS2
RPL36,RPS21
RPL36,RPL3
RPL36,RPL36AL
RPL36,RPL27A
RPL36,RPL21
RPL36,RPLP1
RPL36,RPS3A
RPL36,RPSA
RPL36,RPL22L1
RPL36,RPL22
RPL36,PES1
RPL36,C1D
RPL36,SDAD1
RPL36,RPS26
RPL36,TTC37
RPL36,MAK16
RPL36,ETF1
RPL36,GTPBP4
RPL36,MRPL24
RPL36,RPL12
RPL36,RPL39
RPL36,EPRS1
RPL36,RRP15
RPL36,MDN1
RPL36,UBL4A
RPL36,RPL5
RPL36,RPF1
RPL36,SERBP1
RPL36,NOC3L
RPL36,MRPS2
RPL36,RPL7A
RPL36,SURF6
RPL36,GNL2
RPL36,MRPS15
RPL36,RPS4X
RPL36,RPL10A
RPL36,WDR31
RPL36,ZNF593
RPL36,EIF6
RPL36,RPL11
RPL36,MRTO4
RPL36,HABP4
RPL36,SKIV2L
RPL36,EXOSC10
RPL36,UBD
RPL36,RPS6
RPL36,NPSR1
RPL36,NOP2
RPL36,MRPL2
RPL36,RPL13A
RPL36,RPL24
RPL36,RPL34
RPL36,SIL1
RPL36,RPS29
RPL36,RPL14
RPL36,RPS8
RPL36,ERMN
RPL36,PUM3
RPL36,SNU13
RPL36,MRPS12
RPL36,RPS14
RPL36,RPL36A-HNRNPH2
RPL36,RPL31
RPL36,UBA52
RPL36,SEC61G
RPL36,RPL23A
RPL36,EFTUD2
RPL36,RPS18
RPL36,EARS2
RPL36,FTSJ3
RPL36,RPL9
RPL36,RPF2
RPL36,RPL6
RPL36,DOCK4
RPL36,RPL36A
RPL36,EBNA1BP2
RPL36,RPL10
RPL36,NLE1
RPL36,RPS24
RPL36,RPL32
RPL36,RPL37A
RPL36,RPL7L1
RPL36,RPL29
RPL36,NMD3
RPL36,GFM1
RPL36,RPL23
RPL36,MRPS14
RPL36,SRP19
RPL36,RACK1
RPL36,RPL30
RPL36,RPL26L1
RPL36,RPS20
RPL36,MRPL22
RPL36,WDR74
RPL36,RPS25
RPL36,FAU
RPL36,RPS13
RPL36,UBC
RPL36,RPL18
RPL36,RPLP0
RPL36,SRP54
RPL36,RPL28
RPL36,SMKR1
RPL36,BOP1
RPL36,RPL17-C18orf32
RPL36,RPL26
RPL36,DDX42
RPL36,RPL27
RPL36,RPS15
RPL36,RPS19
RPL36,RPS28
RPL36,KXD1
RPL36,RPS5
RPL36,RPS10-NUDT3
RPL36,LTN1
RPL36,RPP38
RPL36,RPS10
RPL36,RSRC1
RPL36,NSA2
IFT20,CORO1A
IFT20,IFT57
IFT20,TTC30A
IFT20,TTC30B
TIMM23,TIMM21
TIMM23,COX5B
TIMM23,TIMM44
TIMM23,TIMM22
TIMM23,TIMM17A
TIMM23,TIMM17B
TIMM23,NDUFA13
TIMM23,TIMM50
LRRC37A3,ADGRL2
LRRC37A3,ADGRL1
LRRC37A3,ADGRL3
PPIAL4H,PPP3CB
PPIAL4H,PPP3CA
PPIAL4H,PPP3CC
TPGS2,TTLL1
TPGS2,NICN1
TPGS2,C11orf49
TPGS2,LRRC49
RPL27,MRPS10
RPL27,EEF1A2
RPL27,KNOP1
RPL27,RPL18A
RPL27,SEC61B
RPL27,RPL19
RPL27,LAP3
RPL27,RPS12
RPL27,MTREX
RPL27,SEC61A1
RPL27,MRPS7
RPL27,NOP53
RPL27,RPS16
RPL27,NIP7
RPL27,OASL
RPL27,DDX56
RPL27,RPL35
RPL27,MRPL15
RPL27,RSL24D1
RPL27,WDR12
RPL27,MIB1
RPL27,RPL8
RPL27,DDX18
RPL27,LSG1
RPL27,SRP14
RPL27,WDR61
RPL27,RPL3L
RPL27,RPS11
RPL27,RPS27A
RPL27,MRPS5
RPL27,RPL37
RPL27,PELO
RPL27,RPS3
RPL27,NIFK
RPL27,FRRS1
RPL27,EIF5B
RPL27,STT3B
RPL27,RPN1
RPL27,RPL39L
RPL27,ABCE1
RPL27,RPS23
RPL27,RPL10L
RPL27,NEMF
RPL27,SEC61A2
RPL27,EVPL
RPL27,PA2G4
RPL27,RPS9
RPL27,UBB
RPL27,SRP9
RPL27,MRPL13
RPL27,QARS1
RPL27,RPL13
RPL27,EEF2
RPL27,MRPL11
RPL27,RPL15
RPL27,RPL38
RPL27,RPL4
RPL27,SRP68
RPL27,MRPL1
RPL27,MRPS11
RPL27,RPS15A
RPL27,RRS1
RPL27,RPLP2
RPL27,PLEC
RPL27,IMP3
RPL27,SRPRA
RPL27,RPS27L
RPL27,UBL4B
RPL27,BRIX1
RPL27,EEF1A1
RPL27,RRP1B
RPL27,ZFAND4
RPL27,RPL7
RPL27,RPS2
RPL27,RPS21
RPL27,RPL3
RPL27,RPL36AL
RPL27,RPL27A
RPL27,RPL21
RPL27,RPLP1
RPL27,RPS3A
RPL27,RPSA
RPL27,RPL22L1
RPL27,RPL22
RPL27,PES1
RPL27,C1D
RPL27,NPEPL1
RPL27,SDAD1
RPL27,RPS26
RPL27,TTC37
RPL27,MAK16
RPL27,ETF1
RPL27,GTPBP4
RPL27,RPL12
RPL27,RPL39
RPL27,HBS1L
RPL27,MDN1
RPL27,UBL4A
RPL27,RPL5
RPL27,RPF1
RPL27,SERBP1
RPL27,NOC3L
RPL27,RPL7A
RPL27,GNL2
RPL27,MRPS15
RPL27,RPS4X
RPL27,RPL10A
RPL27,WDR31
RPL27,ZNF593
RPL27,EIF6
RPL27,RPL11
RPL27,MRTO4
RPL27,HABP4
RPL27,SKIV2L
RPL27,EXOSC10
RPL27,UBD
RPL27,RPS6
RPL27,NPSR1
RPL27,NOP2
RPL27,MRPL2
RPL27,RPL13A
RPL27,STT3A
RPL27,RPL24
RPL27,RPL34
RPL27,RPS29
RPL27,RPL14
RPL27,RPS8
RPL27,ERMN
RPL27,PUM3
RPL27,MRPS12
RPL27,RPS14
RPL27,RPL36A-HNRNPH2
RPL27,RPL31
RPL27,UBA52
RPL27,SEC61G
RPL27,RPL23A
RPL27,RPS18
RPL27,FTSJ3
RPL27,GSPT1
RPL27,RPL9
RPL27,RPF2
RPL27,RPL6
RPL27,DOCK4
RPL27,RPL36A
RPL27,EBNA1BP2
RPL27,CNBP
RPL27,RPL10
RPL27,NLE1
RPL27,RPS24
RPL27,RPL32
RPL27,RRP1
RPL27,RPL37A
RPL27,RPL7L1
RPL27,SRPRB
RPL27,RPL29
RPL27,NMD3
RPL27,RPL23
RPL27,MRPS14
RPL27,SRP19
RPL27,MIB2
RPL27,OSTC
RPL27,RACK1
RPL27,RPL30
RPL27,RPL26L1
RPL27,RPS20
RPL27,MRPL22
RPL27,WDR74
RPL27,RPS25
RPL27,FAU
RPL27,RPS13
RPL27,UBC
RPL27,RPL18
RPL27,RPLP0
RPL27,SRP54
RPL27,RPL28
RPL27,BOP1
RPL27,OST4
RPL27,RPL17-C18orf32
RPL27,RPL26
RPL27,RPL36
RPL27,RPS15
RPL27,RPS19
RPL27,RPS28
RPL27,KXD1
RPL27,RPS5
RPL27,RPS10-NUDT3
RPL27,FRRS1L
RPL27,LTN1
RPL27,RPS10
RPL27,RSRC1
RPL27,NSA2
COASY,RPS6KB1
COASY,RPS6KB2
UNK,TRIP6
UNK,TTLL12
UNK,MAD2L2
UNK,UBA2
UNK,EGLN3
UNK,UBE2B
UNK,MAPKAP1
UNK,CNOT9
UNK,UBXN1
UNK,RPTOR
UNK,TYMS
UNK,USP9X
UNK,ZFYVE19
UNK,SHTN1
UNK,UBE2C
UNK,PAX9
UNK,EGLN1
UNK,VTA1
UNK,HECA
UNK,UFC1
UNK,ZRANB2
UNK,UBE2A
UNK,UBE2D1
UNK,UBQLN1
UNK,UCHL3
UNK,SRXN1
UNK,PAX1
UNK,USP34
UNK,UBA52
UNK,ATP6V1F
UNK,EGLN2
UNK,YAP1
PLEKHJ1,PHETA2
PLEKHJ1,PHETA1
PLEKHJ1,GPX7
PLEKHJ1,OCRL
MAP4K1,LCP2
MAP4K1,BLNK
MAP4K1,EGFR
MAP4K1,GRAP2
MAP4K1,GRB2
MAP4K1,LAT
MAP4K1,NCK1
SPC24,NDC80
SPC24,NUF2
SPC24,SPC25
SPC24,BUB1
SPC24,TALDO1
SPC24,KNL1
SPC24,NSL1
SPC24,PMF1
SPC24,ZWINT
SPC24,MLF1
SPC24,DSN1
SPC24,FAM170A
SPC24,MIS12
CD3EAP,POLR1A
CD3EAP,GPN3
CD3EAP,POLR2E
POP4,RPP25L
POP4,POP7
POP4,RPP25
POP4,NEPRO
POP4,RPLP2
POP4,POP5
POP4,RPP40
POP4,POP1
POP4,RPP30
POP4,RPP21
POP4,RPP14
POP4,RBM4B
POP4,C18orf21
POP4,RPP38
GCOM1,POLR2F
CBARP,CACNB3
CBARP,CACNB1
APOC1,MAIP1
APOC1,MTCH2
APOC1,MPC2
APOC1,ATP5MPL
APOC1,H4C7
TJP3,CLDN1
TJP3,OCLN
TNFRSF11A,TRAF2
TNFRSF11A,TRAF5
TNFRSF11A,CBL
TNFRSF11A,SRC
TNFRSF11A,TNFSF11
TNFRSF11A,TRAF6
C18orf21,RPP25L
C18orf21,POP7
C18orf21,RPP25
C18orf21,NEPRO
C18orf21,POP5
C18orf21,RPP40
C18orf21,POP1
C18orf21,RPP30
C18orf21,RPP14
C18orf21,POP4
C18orf21,RPP38
ACSBG2,CMSS1
IER2,PPP2R2A
IER2,FIBP
IER2,SGO2
PIAS2,SLC7A9
PIAS2,TRAF2
PIAS2,PIAS1
PIAS2,TP53
PIAS2,CDKN2B
PIAS2,HUWE1
PIAS2,UBE2I
PIAS2,AR
PIAS2,PCNA
PIAS2,SUMO1
PIAS2,STAT4
PIAS2,DDX39B
PIAS2,GTF2IRD1
PIAS2,SUMO2
PIAS2,SUMO3
PIAS2,RACK1
PIAS2,AKT1
PIAS2,GTF2I
POLRMT,TFB2M
POLRMT,NES
POLRMT,TFAM
POLRMT,TEFM
CCDC130,HEATR6
CCDC130,PRPF19
CCDC130,SNW1
CCDC130,NAA25
CCDC130,WDR25
CCDC130,NAA20
CCDC130,XAB2
CCDC130,CDC40
CCDC130,CDC5L
CCDC130,CRNKL1
CCDC130,JUP
CCDC130,RCCD1
CCDC130,BUD31
CCDC130,CWC22
CCDC130,EFTUD2
CCDC130,KDM8
CCDC130,PLRG1
CCDC130,PRPF8
CCDC130,CWC25
MPPE1,MUCL1
GALK1,DHDH
GALK1,GALM
GALK1,CKS1B
GALK1,CKS2
GALK1,FOXRED2
KIF18B,MAPRE3
KIF18B,MAD2L1
KIF18B,KIF2C
KIF18B,MAPRE1
ELANE,SERPIND1
ELANE,SERPINE1
ELANE,TFPI
ELANE,SERPING1
ELANE,F2R
ELANE,SERPINF2
ELANE,SLPI
ELANE,F5
ELANE,SERPINB1
ELANE,SERPINA3
ELANE,SERPINA1
FAAP24,FANCM
FAAP24,CENPS
FAAP24,FAAP100
FAAP24,FANCG
FAAP24,FANCA
FAAP24,CENPX
FAAP24,FANCB
FAAP24,FAAP20
FAAP24,FANCL
FAAP24,FAH
FAAP24,BRCA1
FAAP24,EME2
PRKCSH,EFNB3
PRKCSH,CANX
PRKCSH,UQCRC2
PRKCSH,HSP90B1
PRKCSH,DENND6A
PRKCSH,EDEM3
PRKCSH,CALR
PRKCSH,GANC
PRKCSH,P4HB
PRKCSH,GANAB
PRKCSH,IPO9
PRKCSH,ACADM
PRKCSH,DNAJA1
PRKCSH,PNPT1
PRKCSH,NUP153
PRKCSH,LDHA
PDCD5,RAD18
PLK5,CDC27
NLRP11,ADGRL2
NLRP11,ADGRL1
NLRP11,ADGRL3
STX10,VPS18
STX10,YKT6
STX10,VAMP4
STX10,STX6
STX10,VPS51
STX10,STX5
STX10,STX4
STX10,STX3
STX10,CLEC12A
STX10,STX7
STX10,STX16
STX10,OPN4
STX10,STX12
STX10,VPS16
STX10,TMEM200A
STX10,VTI1A
STX10,VTI1B
STX10,SEC22B
PIP5K1C,PSMC4
PIP5K1C,PSMA2
PIP5K1C,PSMC1
PIP5K1C,ARF6
PIP5K1C,PSMC5
PIP5K1C,TLN1
PIP5K1C,RABGGTB
PIP5K1C,AP2A2
PIP5K1C,AP1B1
PIP5K1C,PIP5K1A
PIP5K1C,AP4B1
PIP5K1C,PSMD14
PIP5K1C,PSMC2
PIP5K1C,PSMA1
PIP5K1C,UBC
PIP5K1C,TLN2
PIP5K1C,PSMC3
PIP5K1C,AP2B1
GET3,PSMA4
GET3,PGRMC1
GET3,PSMA2
GET3,SEC61B
GET3,WDR7
GET3,PSMB1
GET3,GET4
GET3,PSMB6
GET3,KCNE4
GET3,RNF126
GET3,STX5
GET3,CAMLG
GET3,VAMP2
GET3,RAD23B
GET3,PSMB5
GET3,PSMB2
GET3,UBC
GET3,RAD23A
GET3,PSMB3
RAD51D,DMC1
RAD51D,RNF138
RAD51D,FANCM
RAD51D,HELQ
RAD51D,WRN
RAD51D,RAD54B
RAD51D,RAD51C
RAD51D,ARL4C
RAD51D,BLM
RAD51D,ABCD4
RAD51D,RAD52
RAD51D,XRCC2
RAD51D,ABCD3
RAD51D,RAD54L
RAD51D,NDUFAF5
RAD51D,BRCA2
RAD51D,AMOTL2
RAD51D,XRCC3
TLE2,LEF1
TLE2,RUNX1
RND2,VPS4A
RND2,ITSN2
RND2,PLXNB1
RND2,UBXN11
RND2,ITSN1
RND2,ARHGAP5
RND2,ARHGAP35
RND2,RACGAP1
RND2,FNBP1
RND2,PLEKHG5
RND2,ARHGEF28
CCDC68,AKAP9
CCDC68,CEP170
CCDC68,NIN
LSM12,PCBP1
LSM12,NCBP2
LSM12,HIBCH
LSM12,DKC1
LSM12,TRNAU1AP
LSM12,ATXN2L
LSM12,SNRPN
LSM12,SLC9A3R2
LSM12,SNRPB
LSM12,RACK1
LSM12,NCBP2L
APOC2,APOC2
HSD17B1,ALOX5
CIRBP,SF3A2
CIRBP,MAPK14
CIRBP,SNRPA
CIRBP,CCNB2
CIRBP,KHDRBS1
CIRBP,HNRNPA0
CIRBP,CNOT3
CIRBP,TPR
CIRBP,HNRNPH2
CIRBP,SRSF3
CIRBP,HNRNPK
CIRBP,SF1
CIRBP,TP53BP1
CIRBP,LSM14A
FHOD3,SQSTM1
WTIP,SAV1
WTIP,FLNC
WTIP,FLNA
WTIP,LATS2
WTIP,FLNB
WTIP,LATS1
TRMT1,RTF2
TRMT1,AGO2
TRMT1,DARS1
TRMT1,TARBP2
TRMT1,VBP1
TRMT1,QARS1
TRMT1,MAF1
TRMT1,CHDH
TRMT1,KARS1
TRMT1,NDUFA12
TRMT1,MAGEA11
TRMT1,EPRS1
TRMT1,KIF20B
TRMT1,IARS1
TRMT1,THUMPD1
TRMT1,LARS1
TRMT1,KIF20A
TRMT1,WDR74
TMUB2,THSD7A
LRFN3,ADGRL2
LRFN3,ADGRL1
LRFN3,ADGRL3
LRFN3,ST3GAL4
RAD23A,PSMC4
RAD23A,TRIP6
RAD23A,PSMD8
RAD23A,PSMD7
RAD23A,SGTA
RAD23A,USP5
RAD23A,TRAF2
RAD23A,OASL
RAD23A,MDM2
RAD23A,PSMB7
RAD23A,PSMC1
RAD23A,PSMD11
RAD23A,PRDX1
RAD23A,PSMD3
RAD23A,GET4
RAD23A,GTF2H1
RAD23A,SORD
RAD23A,TP53
RAD23A,RPS27A
RAD23A,NGLY1
RAD23A,XPC
RAD23A,UBB
RAD23A,TMOD3
RAD23A,PSMD1
RAD23A,PSMD2
RAD23A,PSMC5
RAD23A,UBL4B
RAD23A,TTC33
RAD23A,ZFAND4
RAD23A,UBE4B
RAD23A,UBQLN2
RAD23A,VCP
RAD23A,UBQLN4
RAD23A,PSMD4
RAD23A,PIP5K1A
RAD23A,PHGDH
RAD23A,UBL4A
RAD23A,MYO6
RAD23A,UBQLN1
RAD23A,UBD
RAD23A,PCNA
RAD23A,SGTB
RAD23A,LONRF2
RAD23A,CORO1B
RAD23A,UBE4A
RAD23A,UBA52
RAD23A,PSMC2
RAD23A,PSMD13
RAD23A,SUMO3
RAD23A,SH3RF2
RAD23A,FAU
RAD23A,UBC
RAD23A,RNF115
RAD23A,GET3
RAD23A,KXD1
RAD23A,RPS10-NUDT3
RAD23A,ADRM1
PWWP3A,BAIAP2L1
PWWP3A,YTHDC2
PWWP3A,IRAK1
PWWP3A,MDC1
TTN,MYH9
TTN,RSPH3
TTN,ADAM2
TTN,ANK1
TTN,CALM2
TTN,CALM3
TTN,TCAP
TTN,SYNM
TTN,MYOM1
TTN,CALM1
TTN,ACTA1
TTN,RWDD2A
TTN,ANKRD1
TTN,TRIM63
TTN,SRPK2
TTN,ACTN1
TTN,IPP
TTN,CAPN3
TTN,OBSL1
TTN,ACTN2
TTN,NUB1
TTN,OBSCN
TTN,NEB
TNNT1,TNNC1
TNNT1,PSMC5
TNNT1,TNNI3
TNNT1,TPM1
TNNT1,TNNI1
TNNT1,TPM3
TNNT1,EIF3I
TNNT1,TNNI2
UQCR11,NDUFB4
UQCR11,UQCRC1
UQCR11,NDUFB7
UQCR11,COX6A1
UQCR11,NDUFS7
UQCR11,NDUFB3
UQCR11,PMPCB
UQCR11,NDUFA2
UQCR11,NDUFA10
UQCR11,COX5B
UQCR11,NDUFB5
UQCR11,NDUFS3
UQCR11,NDUFA9
UQCR11,UQCRC2
UQCR11,NDUFB10
UQCR11,NDUFS6
UQCR11,NDUFB11
UQCR11,NDUFB9
UQCR11,NDUFC2
UQCR11,COX6A2
UQCR11,COX7A1
UQCR11,NDUFS4
UQCR11,NDUFB8
UQCR11,NDUFA7
UQCR11,UQCRFS1
UQCR11,CYCS
UQCR11,UQCRH
UQCR11,NDUFS8
UQCR11,CYC1
UQCR11,COX5A
UQCR11,NDUFV1
UQCR11,NDUFV2
UQCR11,NDUFA12
UQCR11,NDUFB1
UQCR11,UQCR10
UQCR11,NDUFV3
UQCR11,MT-CO1
UQCR11,MT-CYB
UQCR11,MT-ND6
UQCR11,MT-ND1
UQCR11,MT-ND4L
UQCR11,MT-ND5
UQCR11,MT-CO2
UQCR11,MT-ND4
UQCR11,MT-CO3
UQCR11,MT-ND2
UQCR11,MT-ND3
UQCR11,NDUFS2
UQCR11,COX7A2
UQCR11,NDUFA1
UQCR11,NDUFS5
UQCR11,NDUFA8
UQCR11,COX4I2
UQCR11,COX7A2L
UQCR11,UQCRQ
UQCR11,NDUFB6
UQCR11,COX7B2
UQCR11,NDUFA11
UQCR11,NDUFS1
UQCR11,NDUFA5
UQCR11,NDUFA3
UQCR11,NDUFA6
UQCR11,NDUFB2
UQCR11,NDUFA13
UQCR11,COX7C
UQCR11,COX6C
UQCR11,UQCRB
UQCR11,NDUFC1
UQCR11,COX4I1
UQCR11,NDUFAB1
UQCR11,COX6B2
COX6B2,UQCRC1
COX6B2,COX6A1
COX6B2,PMPCB
COX6B2,COX5B
COX6B2,COX6A2
COX6B2,COX7A1
COX6B2,NDUFS4
COX6B2,UQCRFS1
COX6B2,CYCS
COX6B2,CYC1
COX6B2,COX5A
COX6B2,BECN1
COX6B2,COX4I2
COX6B2,UQCRQ
COX6B2,COX7B2
COX6B2,COX7C
COX6B2,COX6C
COX6B2,NLRP2
COX6B2,COX4I1
COX6B2,UQCR11
SAFB,APOBEC3D
SAFB,SRSF9
SAFB,TMOD2
SAFB,SAFB2
SAFB,HNRNPU
SAFB,USP39
SAFB,HNRNPD
SAFB,P4HB
SAFB,HNRNPA1
SAFB,HNRNPUL1
SAFB,ABHD16A
SAFB,SMU1
SAFB,SEPTIN7
RPS15,MRPS10
RPS15,ATP6V1D
RPS15,POLR2C
RPS15,EIF3E
RPS15,RPL18A
RPS15,MRPL32
RPS15,RPL19
RPS15,MRPL27
RPS15,POLR3B
RPS15,RPS12
RPS15,BYSL
RPS15,EIF1B
RPS15,SEC61A1
RPS15,MRPS7
RPS15,EIF3K
RPS15,RPS16
RPS15,MRPL4
RPS15,C12orf65
RPS15,HSPBP1
RPS15,EIF2S1
RPS15,MRPS9
RPS15,RPL35
RPS15,MRPL15
RPS15,RSL24D1
RPS15,RPL8
RPS15,MTIF2
RPS15,PNO1
RPS15,MRPL3
RPS15,SRP14
RPS15,WDR61
RPS15,EFL1
RPS15,RPL3L
RPS15,NOB1
RPS15,RPS11
RPS15,EIF2D
RPS15,RPS27A
RPS15,MRPS5
RPS15,RPL37
RPS15,PELO
RPS15,NHP2
RPS15,RPS3
RPS15,DENR
RPS15,GUF1
RPS15,RIOK2
RPS15,FRRS1
RPS15,PDF
RPS15,MRPL17
RPS15,EIF5B
RPS15,EIF5A2
RPS15,MRPL33
RPS15,RPL39L
RPS15,ABCE1
RPS15,RPS23
RPS15,GFM2
RPS15,METTL27
RPS15,RPL10L
RPS15,SEC61A2
RPS15,MRPL16
RPS15,TSR1
RPS15,MRPL58
RPS15,RPS9
RPS15,SRP9
RPS15,MRPL13
RPS15,QARS1
RPS15,RPL13
RPS15,EEF2
RPS15,MRPL11
RPS15,RPL15
RPS15,RPL38
RPS15,RPL4
RPS15,SRP68
RPS15,MRPL1
RPS15,MRPS11
RPS15,RPS15A
RPS15,RPLP2
RPS15,TUFM
RPS15,PLEC
RPS15,IMP3
RPS15,RPS27L
RPS15,ATP6V0A2
RPS15,EIF3C
RPS15,MRPL12
RPS15,EIF5A
RPS15,NUDT4
RPS15,EEF1A1
RPS15,RPL7
RPS15,MRPL20
RPS15,RPS2
RPS15,MRRF
RPS15,RPS21
RPS15,RPL3
RPS15,RPL36AL
RPS15,RPL27A
RPS15,RPL21
RPS15,RPLP1
RPS15,RPS3A
RPS15,RPSA
RPS15,RPL22L1
RPS15,RPL22
RPS15,RPS26
RPS15,TTC37
RPS15,ETF1
RPS15,EIF3B
RPS15,MRPL24
RPS15,MRPL21
RPS15,RPL12
RPS15,RPL39
RPS15,EPRS1
RPS15,MTRF1L
RPS15,LTV1
RPS15,HBS1L
RPS15,MRPL9
